"base_oecd","base_countr","gender","basc_acadag","cluster6","count"
"Agricultural_Sciences","Morocco","mal","2-5","BT",3
"Agricultural_Sciences","Morocco","mal","2-5","LW",5
"Agricultural_Sciences","Morocco","mal","2-5","ML",2
"Agricultural_Sciences","Morocco","mal","2-5","MH",1
"Agricultural_Sciences","Morocco","mal","2-5","HG",2
"Agricultural_Sciences","Morocco","mal","2-5","TP",1
"Agricultural_Sciences","Morocco","unkn","2-5","BT",1
"Agricultural_Sciences","Morocco","unkn","2-5","MH",1
"Agricultural_Sciences","Mozambique","mal","2-5","LW",1
"Agricultural_Sciences","Mozambique","unkn","2-5","BT",1
"Agricultural_Sciences","Mozambique","unkn","2-5","MH",1
"Agricultural_Sciences","Myanmar","fem","2-5","LW",2
"Agricultural_Sciences","Myanmar","fem","2-5","ML",1
"Agricultural_Sciences","Myanmar","fem","2-5","HG",2
"Agricultural_Sciences","Myanmar","mal","2-5","LW",1
"Agricultural_Sciences","Myanmar","mal","2-5","ML",1
"Agricultural_Sciences","Namibia","fem","2-5","MH",1
"Agricultural_Sciences","Nepal","fem","2-5","BT",2
"Agricultural_Sciences","Nepal","fem","2-5","LW",1
"Agricultural_Sciences","Nepal","fem","2-5","ML",3
"Agricultural_Sciences","Nepal","fem","2-5","MH",1
"Agricultural_Sciences","Nepal","mal","2-5","BT",2
"Agricultural_Sciences","Nepal","mal","2-5","LW",2
"Agricultural_Sciences","Nepal","mal","2-5","ML",4
"Agricultural_Sciences","Nepal","mal","2-5","MH",1
"Agricultural_Sciences","Nepal","mal","2-5","HG",3
"Agricultural_Sciences","Nepal","unkn","2-5","LW",2
"Agricultural_Sciences","Nepal","unkn","2-5","ML",3
"Agricultural_Sciences","Nepal","unkn","2-5","MH",1
"Agricultural_Sciences","Nepal","unkn","2-5","HG",1
"Agricultural_Sciences","Netherlands","fem","2-5","BT",13
"Agricultural_Sciences","Netherlands","fem","2-5","LW",19
"Agricultural_Sciences","Netherlands","fem","2-5","ML",38
"Agricultural_Sciences","Netherlands","fem","2-5","MH",10
"Agricultural_Sciences","Netherlands","fem","2-5","HG",28
"Agricultural_Sciences","Netherlands","fem","2-5","TP",7
"Agricultural_Sciences","Netherlands","mal","2-5","BT",22
"Agricultural_Sciences","Netherlands","mal","2-5","LW",39
"Agricultural_Sciences","Netherlands","mal","2-5","ML",31
"Agricultural_Sciences","Netherlands","mal","2-5","MH",10
"Agricultural_Sciences","Netherlands","mal","2-5","HG",47
"Agricultural_Sciences","Netherlands","mal","2-5","TP",14
"Agricultural_Sciences","Netherlands","unkn","2-5","BT",19
"Agricultural_Sciences","Netherlands","unkn","2-5","LW",26
"Agricultural_Sciences","Netherlands","unkn","2-5","ML",31
"Agricultural_Sciences","Netherlands","unkn","2-5","MH",5
"Agricultural_Sciences","Netherlands","unkn","2-5","HG",19
"Agricultural_Sciences","Netherlands","unkn","2-5","TP",4
"Agricultural_Sciences","New Caledonia","fem","2-5","ML",1
"Agricultural_Sciences","New Zealand","fem","2-5","BT",9
"Agricultural_Sciences","New Zealand","fem","2-5","LW",21
"Agricultural_Sciences","New Zealand","fem","2-5","ML",25
"Agricultural_Sciences","New Zealand","fem","2-5","MH",7
"Agricultural_Sciences","New Zealand","fem","2-5","HG",16
"Agricultural_Sciences","New Zealand","fem","2-5","TP",5
"Agricultural_Sciences","New Zealand","mal","2-5","BT",9
"Agricultural_Sciences","New Zealand","mal","2-5","LW",28
"Agricultural_Sciences","New Zealand","mal","2-5","ML",35
"Agricultural_Sciences","New Zealand","mal","2-5","MH",11
"Agricultural_Sciences","New Zealand","mal","2-5","HG",26
"Agricultural_Sciences","New Zealand","mal","2-5","TP",9
"Agricultural_Sciences","New Zealand","unkn","2-5","BT",11
"Agricultural_Sciences","New Zealand","unkn","2-5","LW",12
"Agricultural_Sciences","New Zealand","unkn","2-5","ML",23
"Agricultural_Sciences","New Zealand","unkn","2-5","MH",4
"Agricultural_Sciences","New Zealand","unkn","2-5","HG",18
"Agricultural_Sciences","New Zealand","unkn","2-5","TP",1
"Agricultural_Sciences","Niger","mal","2-5","ML",1
"Agricultural_Sciences","Niger","mal","2-5","HG",1
"Agricultural_Sciences","Niger","unkn","2-5","LW",1
"Agricultural_Sciences","Niger","unkn","2-5","ML",1
"Agricultural_Sciences","Nigeria","fem","2-5","BT",3
"Agricultural_Sciences","Nigeria","fem","2-5","LW",5
"Agricultural_Sciences","Nigeria","fem","2-5","ML",12
"Agricultural_Sciences","Nigeria","fem","2-5","MH",5
"Agricultural_Sciences","Nigeria","fem","2-5","HG",3
"Agricultural_Sciences","Nigeria","fem","2-5","TP",2
"Agricultural_Sciences","Nigeria","mal","2-5","BT",12
"Agricultural_Sciences","Nigeria","mal","2-5","LW",22
"Agricultural_Sciences","Nigeria","mal","2-5","ML",22
"Agricultural_Sciences","Nigeria","mal","2-5","MH",5
"Agricultural_Sciences","Nigeria","mal","2-5","HG",17
"Agricultural_Sciences","Nigeria","mal","2-5","TP",4
"Agricultural_Sciences","Nigeria","unkn","2-5","BT",10
"Agricultural_Sciences","Nigeria","unkn","2-5","LW",17
"Agricultural_Sciences","Nigeria","unkn","2-5","ML",23
"Agricultural_Sciences","Nigeria","unkn","2-5","MH",7
"Agricultural_Sciences","Nigeria","unkn","2-5","HG",10
"Agricultural_Sciences","Nigeria","unkn","2-5","TP",2
"Agricultural_Sciences","North Macedonia","fem","2-5","BT",1
"Agricultural_Sciences","Norway","fem","2-5","BT",6
"Agricultural_Sciences","Norway","fem","2-5","LW",8
"Agricultural_Sciences","Norway","fem","2-5","ML",23
"Agricultural_Sciences","Norway","fem","2-5","MH",3
"Agricultural_Sciences","Norway","fem","2-5","HG",9
"Agricultural_Sciences","Norway","fem","2-5","TP",3
"Agricultural_Sciences","Norway","mal","2-5","BT",10
"Agricultural_Sciences","Norway","mal","2-5","LW",15
"Agricultural_Sciences","Norway","mal","2-5","ML",15
"Agricultural_Sciences","Norway","mal","2-5","MH",4
"Agricultural_Sciences","Norway","mal","2-5","HG",14
"Agricultural_Sciences","Norway","mal","2-5","TP",3
"Agricultural_Sciences","Norway","unkn","2-5","BT",4
"Agricultural_Sciences","Norway","unkn","2-5","LW",9
"Agricultural_Sciences","Norway","unkn","2-5","ML",5
"Agricultural_Sciences","Norway","unkn","2-5","MH",2
"Agricultural_Sciences","Norway","unkn","2-5","HG",4
"Agricultural_Sciences","Oman","fem","2-5","BT",1
"Agricultural_Sciences","Oman","fem","2-5","LW",1
"Agricultural_Sciences","Oman","fem","2-5","ML",1
"Agricultural_Sciences","Oman","mal","2-5","LW",1
"Agricultural_Sciences","Oman","mal","2-5","ML",2
"Agricultural_Sciences","Oman","unkn","2-5","BT",1
"Agricultural_Sciences","Oman","unkn","2-5","ML",1
"Agricultural_Sciences","Pakistan","fem","2-5","BT",17
"Agricultural_Sciences","Pakistan","fem","2-5","LW",20
"Agricultural_Sciences","Pakistan","fem","2-5","ML",23
"Agricultural_Sciences","Pakistan","fem","2-5","MH",2
"Agricultural_Sciences","Pakistan","fem","2-5","HG",6
"Agricultural_Sciences","Pakistan","fem","2-5","TP",2
"Agricultural_Sciences","Pakistan","mal","2-5","BT",19
"Agricultural_Sciences","Pakistan","mal","2-5","LW",27
"Agricultural_Sciences","Pakistan","mal","2-5","ML",50
"Agricultural_Sciences","Pakistan","mal","2-5","MH",14
"Agricultural_Sciences","Pakistan","mal","2-5","HG",34
"Agricultural_Sciences","Pakistan","mal","2-5","TP",20
"Agricultural_Sciences","Pakistan","unkn","2-5","BT",1
"Agricultural_Sciences","Pakistan","unkn","2-5","LW",8
"Agricultural_Sciences","Pakistan","unkn","2-5","ML",8
"Agricultural_Sciences","Pakistan","unkn","2-5","MH",2
"Agricultural_Sciences","Pakistan","unkn","2-5","HG",2
"Agricultural_Sciences","Palestinian Territory","fem","2-5","ML",1
"Agricultural_Sciences","Palestinian Territory","mal","2-5","BT",1
"Agricultural_Sciences","Palestinian Territory","mal","2-5","LW",2
"Agricultural_Sciences","Palestinian Territory","mal","2-5","ML",1
"Agricultural_Sciences","Palestinian Territory","mal","2-5","MH",1
"Agricultural_Sciences","Palestinian Territory","mal","2-5","TP",1
"Agricultural_Sciences","Panama","fem","2-5","BT",1
"Agricultural_Sciences","Panama","fem","2-5","LW",1
"Agricultural_Sciences","Panama","mal","2-5","BT",1
"Agricultural_Sciences","Panama","mal","2-5","LW",1
"Agricultural_Sciences","Panama","mal","2-5","ML",1
"Agricultural_Sciences","Papua New Guinea","mal","2-5","BT",1
"Agricultural_Sciences","Papua New Guinea","unkn","2-5","LW",1
"Agricultural_Sciences","Paraguay","mal","2-5","ML",1
"Agricultural_Sciences","Paraguay","unkn","2-5","MH",1
"Agricultural_Sciences","Paraguay","unkn","2-5","HG",2
"Agricultural_Sciences","Peru","fem","2-5","BT",6
"Agricultural_Sciences","Peru","fem","2-5","LW",7
"Agricultural_Sciences","Peru","fem","2-5","ML",9
"Agricultural_Sciences","Peru","fem","2-5","MH",3
"Agricultural_Sciences","Peru","fem","2-5","TP",1
"Agricultural_Sciences","Peru","mal","2-5","BT",7
"Agricultural_Sciences","Peru","mal","2-5","LW",17
"Agricultural_Sciences","Peru","mal","2-5","ML",15
"Agricultural_Sciences","Peru","mal","2-5","MH",7
"Agricultural_Sciences","Peru","mal","2-5","HG",10
"Agricultural_Sciences","Peru","mal","2-5","TP",2
"Agricultural_Sciences","Peru","unkn","2-5","BT",1
"Agricultural_Sciences","Peru","unkn","2-5","LW",5
"Agricultural_Sciences","Peru","unkn","2-5","ML",3
"Agricultural_Sciences","Peru","unkn","2-5","MH",1
"Agricultural_Sciences","Peru","unkn","2-5","HG",2
"Agricultural_Sciences","Philippines","fem","2-5","BT",4
"Agricultural_Sciences","Philippines","fem","2-5","LW",11
"Agricultural_Sciences","Philippines","fem","2-5","ML",5
"Agricultural_Sciences","Philippines","fem","2-5","MH",2
"Agricultural_Sciences","Philippines","fem","2-5","HG",6
"Agricultural_Sciences","Philippines","mal","2-5","BT",6
"Agricultural_Sciences","Philippines","mal","2-5","LW",3
"Agricultural_Sciences","Philippines","mal","2-5","ML",9
"Agricultural_Sciences","Philippines","mal","2-5","MH",2
"Agricultural_Sciences","Philippines","mal","2-5","HG",4
"Agricultural_Sciences","Philippines","mal","2-5","TP",2
"Agricultural_Sciences","Philippines","unkn","2-5","BT",1
"Agricultural_Sciences","Philippines","unkn","2-5","LW",5
"Agricultural_Sciences","Philippines","unkn","2-5","ML",5
"Agricultural_Sciences","Philippines","unkn","2-5","MH",2
"Agricultural_Sciences","Philippines","unkn","2-5","HG",1
"Agricultural_Sciences","Philippines","unkn","2-5","TP",1
"Agricultural_Sciences","Poland","fem","2-5","BT",22
"Agricultural_Sciences","Poland","fem","2-5","LW",46
"Agricultural_Sciences","Poland","fem","2-5","ML",57
"Agricultural_Sciences","Poland","fem","2-5","MH",22
"Agricultural_Sciences","Poland","fem","2-5","HG",41
"Agricultural_Sciences","Poland","fem","2-5","TP",21
"Agricultural_Sciences","Poland","mal","2-5","BT",11
"Agricultural_Sciences","Poland","mal","2-5","LW",30
"Agricultural_Sciences","Poland","mal","2-5","ML",34
"Agricultural_Sciences","Poland","mal","2-5","MH",8
"Agricultural_Sciences","Poland","mal","2-5","HG",27
"Agricultural_Sciences","Poland","mal","2-5","TP",5
"Agricultural_Sciences","Poland","unkn","2-5","BT",5
"Agricultural_Sciences","Poland","unkn","2-5","LW",6
"Agricultural_Sciences","Poland","unkn","2-5","ML",5
"Agricultural_Sciences","Poland","unkn","2-5","MH",4
"Agricultural_Sciences","Poland","unkn","2-5","HG",1
"Agricultural_Sciences","Portugal","fem","2-5","BT",13
"Agricultural_Sciences","Portugal","fem","2-5","LW",17
"Agricultural_Sciences","Portugal","fem","2-5","ML",31
"Agricultural_Sciences","Portugal","fem","2-5","MH",5
"Agricultural_Sciences","Portugal","fem","2-5","HG",21
"Agricultural_Sciences","Portugal","fem","2-5","TP",5
"Agricultural_Sciences","Portugal","mal","2-5","BT",9
"Agricultural_Sciences","Portugal","mal","2-5","LW",19
"Agricultural_Sciences","Portugal","mal","2-5","ML",21
"Agricultural_Sciences","Portugal","mal","2-5","MH",4
"Agricultural_Sciences","Portugal","mal","2-5","HG",9
"Agricultural_Sciences","Portugal","mal","2-5","TP",2
"Agricultural_Sciences","Portugal","unkn","2-5","BT",6
"Agricultural_Sciences","Portugal","unkn","2-5","LW",5
"Agricultural_Sciences","Portugal","unkn","2-5","ML",8
"Agricultural_Sciences","Portugal","unkn","2-5","HG",7
"Agricultural_Sciences","Portugal","unkn","2-5","TP",1
"Agricultural_Sciences","Qatar","fem","2-5","ML",1
"Agricultural_Sciences","Qatar","fem","2-5","MH",1
"Agricultural_Sciences","Qatar","mal","2-5","ML",1
"Agricultural_Sciences","Reunion","fem","2-5","LW",1
"Agricultural_Sciences","Romania","fem","2-5","BT",2
"Agricultural_Sciences","Romania","fem","2-5","LW",7
"Agricultural_Sciences","Romania","fem","2-5","ML",5
"Agricultural_Sciences","Romania","fem","2-5","MH",2
"Agricultural_Sciences","Romania","fem","2-5","HG",6
"Agricultural_Sciences","Romania","fem","2-5","TP",5
"Agricultural_Sciences","Romania","mal","2-5","BT",3
"Agricultural_Sciences","Romania","mal","2-5","LW",5
"Agricultural_Sciences","Romania","mal","2-5","ML",7
"Agricultural_Sciences","Romania","mal","2-5","MH",2
"Agricultural_Sciences","Romania","mal","2-5","HG",4
"Agricultural_Sciences","Romania","mal","2-5","TP",1
"Agricultural_Sciences","Romania","unkn","2-5","BT",1
"Agricultural_Sciences","Romania","unkn","2-5","LW",2
"Agricultural_Sciences","Romania","unkn","2-5","ML",5
"Agricultural_Sciences","Romania","unkn","2-5","MH",1
"Agricultural_Sciences","Romania","unkn","2-5","HG",2
"Agricultural_Sciences","Russia","fem","2-5","BT",11
"Agricultural_Sciences","Russia","fem","2-5","LW",24
"Agricultural_Sciences","Russia","fem","2-5","ML",15
"Agricultural_Sciences","Russia","fem","2-5","MH",9
"Agricultural_Sciences","Russia","fem","2-5","HG",14
"Agricultural_Sciences","Russia","fem","2-5","TP",3
"Agricultural_Sciences","Russia","mal","2-5","BT",8
"Agricultural_Sciences","Russia","mal","2-5","LW",16
"Agricultural_Sciences","Russia","mal","2-5","ML",24
"Agricultural_Sciences","Russia","mal","2-5","MH",1
"Agricultural_Sciences","Russia","mal","2-5","HG",16
"Agricultural_Sciences","Russia","mal","2-5","TP",7
"Agricultural_Sciences","Russia","unkn","2-5","BT",6
"Agricultural_Sciences","Russia","unkn","2-5","LW",16
"Agricultural_Sciences","Russia","unkn","2-5","ML",19
"Agricultural_Sciences","Russia","unkn","2-5","MH",5
"Agricultural_Sciences","Russia","unkn","2-5","HG",7
"Agricultural_Sciences","Russia","unkn","2-5","TP",1
"Agricultural_Sciences","Rwanda","fem","2-5","ML",2
"Agricultural_Sciences","Rwanda","mal","2-5","LW",2
"Agricultural_Sciences","Rwanda","mal","2-5","HG",2
"Agricultural_Sciences","Rwanda","unkn","2-5","HG",1
"Agricultural_Sciences","Saint Kitts and Nevis","fem","2-5","LW",1
"Agricultural_Sciences","Saint Kitts and Nevis","mal","2-5","ML",1
"Agricultural_Sciences","Saudi Arabia","fem","2-5","BT",1
"Agricultural_Sciences","Saudi Arabia","fem","2-5","LW",5
"Agricultural_Sciences","Saudi Arabia","fem","2-5","ML",4
"Agricultural_Sciences","Saudi Arabia","fem","2-5","MH",3
"Agricultural_Sciences","Saudi Arabia","fem","2-5","TP",4
"Agricultural_Sciences","Saudi Arabia","mal","2-5","BT",2
"Agricultural_Sciences","Saudi Arabia","mal","2-5","LW",9
"Agricultural_Sciences","Saudi Arabia","mal","2-5","ML",8
"Agricultural_Sciences","Saudi Arabia","mal","2-5","MH",5
"Agricultural_Sciences","Saudi Arabia","mal","2-5","HG",9
"Agricultural_Sciences","Saudi Arabia","mal","2-5","TP",8
"Agricultural_Sciences","Saudi Arabia","unkn","2-5","LW",6
"Agricultural_Sciences","Saudi Arabia","unkn","2-5","ML",5
"Agricultural_Sciences","Saudi Arabia","unkn","2-5","MH",1
"Agricultural_Sciences","Saudi Arabia","unkn","2-5","HG",2
"Agricultural_Sciences","Saudi Arabia","unkn","2-5","TP",2
"Agricultural_Sciences","Senegal","fem","2-5","BT",1
"Agricultural_Sciences","Senegal","fem","2-5","LW",2
"Agricultural_Sciences","Senegal","fem","2-5","ML",1
"Agricultural_Sciences","Senegal","fem","2-5","MH",2
"Agricultural_Sciences","Senegal","mal","2-5","BT",1
"Agricultural_Sciences","Senegal","mal","2-5","LW",4
"Agricultural_Sciences","Senegal","mal","2-5","ML",2
"Agricultural_Sciences","Senegal","unkn","2-5","BT",1
"Agricultural_Sciences","Senegal","unkn","2-5","ML",4
"Agricultural_Sciences","Serbia","fem","2-5","BT",4
"Agricultural_Sciences","Serbia","fem","2-5","LW",10
"Agricultural_Sciences","Serbia","fem","2-5","ML",16
"Agricultural_Sciences","Serbia","fem","2-5","MH",5
"Agricultural_Sciences","Serbia","fem","2-5","HG",8
"Agricultural_Sciences","Serbia","fem","2-5","TP",3
"Agricultural_Sciences","Serbia","mal","2-5","BT",7
"Agricultural_Sciences","Serbia","mal","2-5","LW",12
"Agricultural_Sciences","Serbia","mal","2-5","ML",12
"Agricultural_Sciences","Serbia","mal","2-5","MH",2
"Agricultural_Sciences","Serbia","mal","2-5","HG",5
"Agricultural_Sciences","Serbia","mal","2-5","TP",1
"Agricultural_Sciences","Serbia","unkn","2-5","BT",5
"Agricultural_Sciences","Serbia","unkn","2-5","LW",2
"Agricultural_Sciences","Serbia","unkn","2-5","ML",4
"Agricultural_Sciences","Serbia","unkn","2-5","HG",1
"Agricultural_Sciences","Slovakia","fem","2-5","BT",1
"Agricultural_Sciences","Slovakia","fem","2-5","LW",8
"Agricultural_Sciences","Slovakia","fem","2-5","ML",11
"Agricultural_Sciences","Slovakia","fem","2-5","MH",3
"Agricultural_Sciences","Slovakia","fem","2-5","HG",7
"Agricultural_Sciences","Slovakia","fem","2-5","TP",4
"Agricultural_Sciences","Slovakia","mal","2-5","BT",11
"Agricultural_Sciences","Slovakia","mal","2-5","LW",8
"Agricultural_Sciences","Slovakia","mal","2-5","ML",11
"Agricultural_Sciences","Slovakia","mal","2-5","MH",3
"Agricultural_Sciences","Slovakia","mal","2-5","HG",12
"Agricultural_Sciences","Slovakia","mal","2-5","TP",1
"Agricultural_Sciences","Slovakia","unkn","2-5","BT",1
"Agricultural_Sciences","Slovakia","unkn","2-5","LW",3
"Agricultural_Sciences","Slovakia","unkn","2-5","ML",7
"Agricultural_Sciences","Slovakia","unkn","2-5","HG",1
"Agricultural_Sciences","Slovakia","unkn","2-5","TP",1
"Agricultural_Sciences","Slovenia","fem","2-5","BT",2
"Agricultural_Sciences","Slovenia","fem","2-5","LW",7
"Agricultural_Sciences","Slovenia","fem","2-5","ML",6
"Agricultural_Sciences","Slovenia","fem","2-5","MH",2
"Agricultural_Sciences","Slovenia","fem","2-5","TP",1
"Agricultural_Sciences","Slovenia","mal","2-5","BT",3
"Agricultural_Sciences","Slovenia","mal","2-5","LW",1
"Agricultural_Sciences","Slovenia","mal","2-5","ML",2
"Agricultural_Sciences","Slovenia","mal","2-5","HG",1
"Agricultural_Sciences","Slovenia","unkn","2-5","BT",1
"Agricultural_Sciences","Somalia","mal","2-5","LW",1
"Agricultural_Sciences","South Africa","fem","2-5","BT",4
"Agricultural_Sciences","South Africa","fem","2-5","LW",11
"Agricultural_Sciences","South Africa","fem","2-5","ML",20
"Agricultural_Sciences","South Africa","fem","2-5","MH",7
"Agricultural_Sciences","South Africa","fem","2-5","HG",14
"Agricultural_Sciences","South Africa","fem","2-5","TP",5
"Agricultural_Sciences","South Africa","mal","2-5","BT",9
"Agricultural_Sciences","South Africa","mal","2-5","LW",19
"Agricultural_Sciences","South Africa","mal","2-5","ML",17
"Agricultural_Sciences","South Africa","mal","2-5","MH",7
"Agricultural_Sciences","South Africa","mal","2-5","HG",6
"Agricultural_Sciences","South Africa","mal","2-5","TP",10
"Agricultural_Sciences","South Africa","unkn","2-5","BT",14
"Agricultural_Sciences","South Africa","unkn","2-5","LW",15
"Agricultural_Sciences","South Africa","unkn","2-5","ML",21
